5.044453700000304;0.2237;-100.0000;1036.5375 
5.108405299999504;0.6711;43.8322;1036.9574 
5.156305900000007;0.6711;73.2927;1036.9574 
5.220638099999633;0.0000;-89.2287;1036.5375 
5.284315900000365;0.2237;216.5418;1036.9574 
5.332404700000552;0.0000;221.5100;1036.9574 
5.3964094999992085;0.2237;163.1658;1036.9574 
5.461085400000229;0.0000;286.7247;1036.9574 
5.5242507999992085;0.2237;198.7637;1036.9574 
5.5727482000002055;0.0000;232.6709;1036.9574 
5.636262199999692;0.0000;365.8589;1036.9574 
5.700407399999676;0.4474;370.3540;1036.9574 
5.764510200000586;0.2237;399.7155;1036.9574 
5.812753399999565;0.0000;404.6434;1036.9574 
5.876578400000653;0.2237;305.4007;1036.9574 
5.940323000000717;0.0000;430.9954;1036.9574 
5.988490499999898;0.0000;412.1584;1036.9574 
6.052641500000391;0.4474;407.9878;1036.9574 
6.116246300000057;0.2237;417.4017;1036.9574 
6.180254900000364;0.0000;420.7460;1036.9574 
6.228650200000629;0.6711;414.7456;1036.9574 
6.292413099999976;0.4474;425.9896;1036.9574 
6.356315299999551;1.1185;429.3339;1036.9574 
6.42011470000034;0.0000;438.9951;1036.9574 
6.468447400000514;0.0000;428.2624;1036.9574 
6.53235979999954;0.4474;425.6754;1036.9574 
6.59648500000003;0.2237;433.5057;1036.9574 
6.64450129999932;0.4474;434.2629;1036.9574 
6.708500799999456;0.2237;440.2634;1036.9574 
6.772344599999997;-0.2237;445.1913;1036.9574 
6.836705100000472;0.4474;431.6067;1036.9574 
6.884311300000263;0.2237;441.8471;1036.9574 
6.948391300000367;0.2237;451.9490;1036.9574 
7.012421699999322;0.0000;350.3653;1036.9574 
7.076334100000167;0.2237;465.5427;1036.9574 
7.124502299999222;0.2237;447.7782;1036.9574 
7.1884864999992715;0.0000;456.1195;1036.9574 
7.252544599999965;0.2237;453.7383;1036.9574 
7.316196100000525;0.4474;428.8626;1036.9574 
7.364658399999826;0.0000;439.0338;1036.9574 
7.4285354999992705;0.2237;436.3777;1036.9574 
7.492573499999708;0.0000;439.7910;1036.9574 
7.556226599999718;1.1185;-67.7930;1036.5375 
7.6044731000001775;-0.2237;600.3179;1036.9574 
7.6683683000010205;0.2237;648.1784;1036.9574 
7.732342900000731;-0.8948;751.8380;1036.9574 
7.796243000000686;3.1331;567.3171;1036.9574 
7.86010030000034;1.5660;1333.0386;1036.9574 
7.908500400000776;0.2237;395.3234;1036.9574 
7.9725625999999465;-0.2237;465.0609;1036.9574 
8.036341499999253;2.0136;476.8540;1036.9574 
8.100848000000042;0.0000;529.5316;1036.9574 
8.148522800000137;0.0000;535.3447;1036.9574 
8.212496599999213;0.0000;529.5903;1036.9574 
8.276269600000887;0.0000;524.4162;1036.9574 
8.340264899999966;0.2237;524.4162;1036.9574 
8.388459899999361;0.2237;526.2460;1036.9574 
8.452378600000884;0.0000;530.4166;1036.9574 
8.51629640000101;0.0000;2762.4392;1036.9574 
8.580231600000843;-1.3422;2539.4282;1036.9574 
8.644389799999772;-4.2539;3522.2312;1036.9574 
8.708239100000355;-4.9271;4460.2759;1036.9574 
8.772148500000185;-7.6277;5914.2275;1036.9574 
8.836226299999907;-14.7001;3439.8071;1036.9574 
8.900216899999577;-11.2564;2458.7263;1036.9574 
8.964205800000855;-13.0871;-656.9544;1036.5375 
9.028432999999495;-11.7129;-311.3993;1036.5375 
9.092230700000073;-11.4846;-1534.9220;1036.5375 
9.156344600000011;-5.8258;-5431.4951;1036.5375 
9.220298399999592;-5.6010;-3300.5464;1036.5375 
9.28458320000027;-1.1185;-3471.5115;1036.5375 
9.348695399999997;1.5660;1204.5028;1036.9574 
9.412419399999635;0.4474;463.4706;1036.9574 
9.46050699999978;0.2237;487.8840;1036.9574 
9.5244447999994;0.4474;491.2283;1036.9574 
9.588528000000224;-0.2237;376.3734;1036.9574 
9.652361500000552;-0.2237;481.6836;1036.9574 
9.700521200000367;0.2237;482.0371;1036.9574 
9.76441530000011;0.4474;-8.5490;1036.5375 
9.828376800000115;0.6711;540.1812;1036.9574 
9.892249500000617;-1.1185;593.2869;1036.9574 
9.956487100000231;1.3422;-1871.2517;1036.5375 
10.020154399999228;3.3572;-2451.9688;1036.5375 
10.068438100001003;4.2539;-2390.2383;1036.5375 
10.132317300000068;6.0507;-3881.8948;1036.5375 
10.196273499999734;8.7577;-1708.6167;1036.5375 
10.260478800000783;9.8911;-779.6038;1036.5375 
10.324528700000883;10.8006;-175.2029;1036.5375 
10.388418000000456;10.8006;-13.8218;1036.5375 
10.452192299999297;11.2564;-128.5780;1036.5375 
10.516389599999457;11.2564;-1310.7423;1036.5375 
10.580222099999446;16.5584;-615.4113;1036.5375 
10.644338000000062;14.9315;-998.5844;1036.5375 
10.70860250000078;14.7001;-1998.7932;1036.5375 
10.772388299999875;16.7919;-2002.9976;1036.5375 
10.836472999999387;17.4941;-777.4441;1036.5375 
10.90031369999997;18.9069;694.0681;1036.9574 
10.965390200000911;17.4941;2086.0732;1036.9574 
11.02824689999943;13.7770;4105.0444;1036.9574 
11.092372299999624;14.4690;7460.0640;1036.9574 
11.14063730000089;2.6852;6689.5322;1036.9574 
11.20436940000036;8.0793;9116.5557;1036.9574 
11.26854959999946;-5.3763;6480.2407;1036.9574 
11.33240990000013;-2.2374;5080.3379;1036.9574 
11.396459100000357;-5.8258;4889.5186;1036.9574 
11.460279099999752;-7.4021;4877.5010;1036.9574 
11.524343700000827;-8.3053;3440.3142;1036.9574 
11.588333499999862;-10.8006;-5.6118;1036.5375 
11.652999899999486;-8.5314;-1828.9015;1036.5375 
11.716728400000648;-7.4021;-5280.2363;1036.5375 
11.780858199999784;0.6711;-3591.7263;1036.5375 
11.844542400000137;0.6711;-3033.7783;1036.5375 
11.908332200000586;4.0296;-3979.5159;1036.5375 
11.97244580000006;4.4782;-3250.3274;1036.5375 
12.036194899999828;6.5007;-1786.1705;1036.5375 
12.084465899999486;9.6641;3.2858;1036.6777 
12.148673300000155;8.5314;1085.0409;1036.9574 
12.212372199999663;7.8535;2881.4387;1036.9574 
12.276209999999992;6.0507;3380.3357;1036.9574 
12.324436900000364;8.3053;4920.5879;1036.9574 
12.38840859999982;0.0000;4588.4717;1036.9574 
12.452424600000086;-1.3422;4774.1592;1036.9574 
12.516386499999498;0.2237;1177.9728;1036.9574 
12.580505600000834;-0.4474;-1263.2286;1036.5375 
12.64440359999935;0.2237;-2456.7561;1036.5375 
12.708611199999723;2.6852;-1275.7794;1036.5375 
12.77249699999993;5.1516;-1205.9852;1036.5375 
