65.2440;1.3422;0.5951;103.6957;103.6537 
65.3320;0.6711;-1.0647;103.6957;103.6537 
65.4210;0.8948;-0.9322;103.6957;103.6537 
65.5100;0.6711;-19.7136;103.6537;103.6957 
65.6020;-2.4613;-7.5698;103.6537;103.6957 
65.6950;-6.2757;-4.4677;103.6537;103.6957 
65.7860;-13.3169;14.2356;103.6537;103.6957 
65.8810;-18.1991;-1.5567;103.6537;103.6957 
65.9740;-21.2890;-0.1150;103.6537;103.6957 
66.0690;-22.4943;-7.8390;103.6537;103.6957 
66.1620;-25.6800;2.2518;103.6537;103.6957 
66.2550;-26.4269;3.0803;103.6957;103.6537 
66.3470;-26.1774;-0.8767;103.6957;103.6537 
66.4410;-26.1774;-6.6700;103.6957;103.6537 
66.5350;-25.9284;-3.6630;103.6957;103.6537 
66.6290;-26.1774;-2.4174;103.6957;103.6537 
66.7230;-25.6800;-4.9089;103.6957;103.6537 
66.8170;-25.6800;-3.6143;103.6957;103.6537 
66.9110;-25.6800;-3.6143;103.6957;103.6537 
67.0050;-25.9284;-5.3261;103.6957;103.6537 
67.0990;-25.4320;-5.1056;103.6957;103.6537 
67.1930;-24.9377;-5.9366;103.6957;103.6537 
67.2870;-25.1846;-0.3142;103.6957;103.6537 
67.3810;-24.9377;-4.5191;103.6957;103.6537 
67.4750;-25.1846;-7.7698;103.6957;103.6537 
67.5690;-24.9377;-3.2242;103.6957;103.6537 
67.6630;-24.6912;-5.8890;103.6957;103.6537 
67.7570;-24.9377;-4.7642;103.6957;103.6537 
67.8510;-25.1846;-5.1789;103.6957;103.6537 
67.9450;-24.9377;-6.4258;103.6957;103.6537 
68.0390;-25.1846;-3.5172;103.6957;103.6537 
68.1330;-24.9377;-4.8864;103.6957;103.6537 
68.2270;-24.6912;-4.8381;103.6957;103.6537 
68.3210;-24.9377;-3.3467;103.6957;103.6537 
68.4150;-24.6912;-4.8381;103.6957;103.6537 
68.5090;-25.1846;-5.0569;103.6957;103.6537 
68.6030;-25.1846;-3.3948;103.6957;103.6537 
68.6970;-24.9377;-5.0083;103.6957;103.6537 
68.7910;-24.6912;-6.2556;103.6957;103.6537 
68.8850;-24.4453;-3.3724;103.6957;103.6537 
68.9790;-24.6912;-4.7161;103.6957;103.6537 
69.0730;-24.4453;-4.6682;103.6957;103.6537 
69.1670;-25.1846;-3.7613;103.6957;103.6537 
69.2610;-24.6912;-4.7161;103.6957;103.6537 
69.3550;-24.4453;-4.5462;103.6957;103.6537 
69.4490;-24.4453;-3.2507;103.6957;103.6537 
69.5430;-24.1998;-3.0811;103.6957;103.6537 
69.6370;-24.4453;-3.3724;103.6957;103.6537 
69.7310;-24.1998;-7.5768;103.6957;103.6537 
69.8250;-23.9548;-4.5725;103.6957;103.6537 
69.9190;-23.9548;-6.8339;103.6957;103.6537 
70.0130;-24.1998;-4.9840;103.6957;103.6537 
70.1070;-23.9548;-4.8148;103.6957;103.6537 
70.2010;-23.7103;-4.5249;103.6957;103.6537 
70.2950;-24.4453;-3.7360;103.6957;103.6537 
70.3890;-23.4662;-4.5980;103.6957;103.6537 
70.4830;-23.4662;-4.4773;103.6957;103.6537 
70.5770;-24.6912;-8.2792;103.6957;103.6537 
70.6710;-23.9548;-8.7036;103.6957;103.6537 
70.7650;-24.9377;-4.4378;103.6957;103.6537 
70.8590;-23.7103;-4.0692;103.6957;103.6537 
70.9530;-24.1998;-7.9398;103.6957;103.6537 
71.0470;-23.2226;-7.7456;103.6957;103.6537 
71.1410;-23.2226;-8.8028;103.6957;103.6537 
71.2340;-21.0491;-4.5868;103.6957;103.6537 
71.4210;-22.2524;-3.5179;103.6957;103.6537 
71.5610;-22.2524;-11.5672;103.6537;103.6957 
71.6570;-22.4943;-1.3326;103.6537;103.6957 
71.7510;-22.9794;-1.5473;103.6537;103.6957 
71.8450;-22.7366;-4.3350;103.6537;103.6957 
71.9390;-22.7366;-4.2146;103.6537;103.6957 
72.0330;-22.0110;-5.6145;103.6537;103.6957 
72.1270;-22.0110;-6.9087;103.6537;103.6957 
72.2210;-22.2524;-7.3147;103.6537;103.6957 
72.3150;-21.5292;0.1531;103.6537;103.6957 
72.4080;-22.0110;0.1788;103.6537;103.6957 
72.5010;-22.2524;-7.1952;103.6537;103.6957 
72.5960;-22.7366;-3.2772;103.6537;103.6957 
72.7370;-22.9794;-4.7427;103.6957;103.6537 
72.8310;-23.2226;-4.7907;103.6957;103.6537 
72.9250;-22.9794;-4.7427;103.6957;103.6537 
73.0190;-23.2226;-5.0303;103.6957;103.6537 
10.6350;1.7898;-1.0668;103.6957;103.6537 
10.7220;0.6711;1.5490;103.6537;103.6957 
10.8110;0.6711;0.1315;103.6537;103.6729 
10.9000;0.8948;0.2860;103.6957;103.6537 
10.9880;0.4474;-1.3299;103.6957;103.6537 
11.0780;0.8948;0.3967;103.6957;103.6537 
11.1650;1.1185;0.2192;103.6957;103.6537 
11.2530;0.6711;-1.2860;103.6957;103.6537 
11.3430;0.6711;0.0208;103.6957;103.6537 
11.4310;0.4474;-0.1337;103.6537;103.6957 
11.5210;0.6711;-1.2860;103.6919;103.6537 
11.6090;1.1185;-1.0877;103.6537;103.6957 
11.6980;0.2237;-0.2882;103.6537;103.6957 
11.7870;0.6711;-1.5074;103.6537;103.6957 
11.8760;2.6852;2.8296;103.6537;103.6957 
11.9630;0.8948;0.2860;103.6537;103.6957 
12.0520;0.6711;0.2422;103.6537;103.6957 
12.1410;0.8948;1.7035;103.6537;103.6957 
12.2290;0.6711;1.4383;103.6537;103.6957 
12.3180;0.4474;-0.0230;103.6537;103.6957 
12.4070;0.8948;0.2860;103.6537;103.6957 
12.4950;0.8948;-1.1315;103.6954;103.6537 
12.5840;0.8948;1.3714;103.6537;103.6957 
12.6720;0.8948;0.2860;103.6762;103.6537 
12.7590;0.6711;1.3276;103.6537;103.6957 
12.8480;0.6711;-1.3967;103.6957;103.6537 
12.9370;0.6711;1.5490;103.6537;103.6957 
13.0250;0.8948;-1.0208;103.6957;103.6537 
13.1150;0.8948;1.4821;103.6537;103.6957 
13.2020;0.8948;0.0646;103.6957;103.6537 
13.2900;1.1185;0.3299;103.6537;103.6957 
13.3790;0.6711;1.3276;103.6537;103.6957 
13.4670;0.6711;0.2422;103.6957;103.6537 
13.5550;0.6711;0.0208;103.6575;103.6661 
13.6440;0.8948;0.2860;103.6708;103.6537 
13.7320;1.3422;0.3737;103.6779;103.6537 
13.8200;-0.2237;-27.1979;103.6537;103.6957 
13.9130;-1.7898;8.4866;103.6537;103.6957 
14.0030;-6.2757;1.1603;103.6537;103.6957 
14.0940;-9.6641;-4.4304;103.6537;103.6957 
14.1850;-9.4373;2.8527;103.6537;103.6957 
14.2770;-11.4846;-8.3175;103.6537;103.6957 
14.3700;-11.7129;-0.7645;103.6537;103.6957 
14.4630;-13.0871;-0.0697;103.6537;103.6957 
14.5570;-14.0074;2.6975;103.6537;103.6957 
14.6500;-14.0074;1.8506;103.6537;103.6957 
14.7430;-14.2381;-2.6756;103.6537;103.6957 
14.8370;-14.9315;-2.9257;103.6537;103.6957 
14.9310;-15.1631;-3.0857;103.6537;103.6957 
15.0250;-14.9315;-3.1546;103.6537;103.6957 
15.1190;-14.7001;-1.4629;103.6537;103.6957 
15.2130;-15.1631;-3.0857;103.6537;103.6957 
15.3070;-15.1631;-4.3886;103.6537;103.6957 
15.4010;-14.7001;-2.5366;103.6537;103.6957 
15.4950;-15.8595;-10.7688;103.6537;103.6957 
15.5900;-15.1631;-2.6265;103.6537;103.6957 
15.6830;-15.1631;-1.5536;103.6537;103.6957 
15.7770;-15.6271;-1.9887;103.6537;103.6957 
15.8710;-15.1631;1.1668;103.6537;103.6957 
15.9640;-14.7001;17.6536;103.6957;103.6537 
16.0570;-11.9414;3.1042;103.6957;103.6537 
8.5850;2.4613;-0.4819;103.6957;103.6537 
8.6710;0.8948;-1.7368;103.6957;103.6537 
8.7570;0.4474;1.2219;103.6537;103.6957 
8.8430;1.1185;0.6039;103.6537;103.6957 
8.9300;0.4474;1.4800;103.6537;103.6887 
9.0160;0.0000;-0.1069;103.6957;103.6537 
9.1040;1.1185;1.8259;103.6957;103.6537 
9.1910;0.4474;3.1075;103.6537;103.6957 
9.2790;0.6711;0.1953;103.6957;103.6537 
9.3650;0.4474;-3.5793;103.6537;103.6957 
9.4530;0.0000;-5.2256;103.6537;103.6957 
9.5410;-1.1185;27.9740;103.6537;103.6957 
9.6320;-2.9091;1.9319;103.6537;103.6957 
9.7220;-6.0507;-8.4754;103.6537;103.6957 
9.8110;-8.7577;-13.4613;103.6537;103.6957 
9.9010;-9.2106;2.1256;103.6537;103.6957 
9.9890;-12.1702;7.4641;103.6537;103.6957 
10.0790;-12.1702;-0.3926;103.6537;103.6957 
10.1730;-13.3169;-0.1446;103.6640;103.6595 
10.2660;-14.4690;0.7122;103.6957;103.6537 
10.3590;-14.4690;-3.9097;103.6957;103.6537 
10.4530;-14.9315;-1.6726;103.6957;103.6537 
10.5470;-15.3950;-2.9394;103.6957;103.6537 
10.6410;-14.7001;-2.2132;103.6957;103.6537 
10.7350;-14.9315;-2.7995;103.6957;103.6537 
10.8290;-14.9315;-2.3415;103.6957;103.6537 
10.9230;-15.1631;-0.3849;103.6957;103.6537 
11.0170;-15.3950;-2.5773;103.6957;103.6537 
11.1110;-15.1631;-4.3542;103.6957;103.6537 
11.2050;-14.4690;-0.7358;103.6957;103.6537 
11.2990;-14.4690;4.6738;103.6957;103.6537 
11.3920;-13.5468;17.8086;103.6957;103.6537 
11.4850;-8.7577;2.3477;103.6957;103.6537 
11.5760;-5.6010;-0.6238;103.6957;103.6537 
11.6690;-1.7898;5.1170;103.6957;103.6537 
11.7600;-6.2757;43.7175;103.6957;103.6537 
11.8510;0.2237;-18.6876;103.6957;103.6537 
11.9430;0.6711;-0.9813;103.6957;103.6537 
12.0320;1.1185;-0.1694;103.6957;103.6537 
12.1210;1.1185;-0.9654;103.6957;103.6537 
12.2110;0.8948;2.9543;103.6957;103.6537 
12.3000;0.6711;0.2491;103.6957;103.6537 
12.3890;0.6711;-1.3029;103.6957;103.6537 
12.4780;0.8948;-0.1592;103.6957;103.6537 
12.5670;0.8948;0.1059;103.6957;103.6537 
12.6550;0.6711;-1.1239;103.6957;103.6537 
12.7440;1.1185;-0.3044;103.6957;103.6537 
12.8330;0.8948;0.1262;103.6957;103.6537 
12.9210;0.6711;0.2956;103.6957;103.6537 
13.0100;0.8948;-0.0433;103.6957;103.6537 
13.0990;1.1185;-1.3045;103.6957;103.6537 
13.1870;0.6711;1.1351;103.6957;103.6537 
13.2750;0.6711;2.0553;103.6957;103.6537 
13.3640;0.8948;-1.1341;103.6957;103.6537 
13.4540;0.6711;1.1171;103.6957;103.6537 
13.5410;0.6711;-0.2778;103.6957;103.6537 
13.6300;0.8948;-1.5157;103.6957;103.6537 
13.7190;0.8948;-2.0382;103.6957;103.6537 
13.8080;0.8948;1.6606;103.6957;103.6537 
13.8960;0.6711;0.5638;103.6957;103.6537 
13.9840;0.8948;-1.8736;103.6957;103.6537 
14.0730;1.1185;1.6724;103.6957;103.6537 
14.1610;1.1185;-0.0057;103.6957;103.6537 
14.2500;1.1185;0.3093;103.6957;103.6537 
14.3370;0.8948;-1.3911;103.6957;103.6537 
14.4260;0.8948;-0.4503;103.6957;103.6537 
14.5150;0.6711;3.7377;103.6957;103.6537 
14.6030;1.5660;2.5864;103.6957;103.6537 
14.6900;2.9091;2.6461;103.6957;103.6537 
14.7790;3.1331;5.3900;103.6957;103.6537 
14.8680;4.0296;-15.3301;103.6957;103.6537 
14.9580;5.1516;-2.0966;103.6957;103.6537 
15.0480;5.3763;5.4172;103.6957;103.6537 
15.1360;5.6010;2.4368;103.6957;103.6537 
15.2250;5.6010;0.5528;103.6957;103.6537 
15.3130;5.3763;1.2139;103.6957;103.6537 
15.4020;5.3763;2.2613;103.6957;103.6537 
15.4900;5.8258;0.7767;103.6957;103.6537 
15.5770;5.1516;-0.8611;103.6957;103.6537 
15.6660;5.3763;0.2925;103.6957;103.6537 
15.7540;5.1516;-0.9762;103.6957;103.6537 
15.8430;5.3763;2.0174;103.6957;103.6537 
15.9300;5.1516;-1.9104;103.6957;103.6537 
16.0190;4.4782;-1.1683;103.6957;103.6537 
16.1090;3.5813;-1.4480;103.6957;103.6537 
16.1990;2.4613;-14.9385;103.6957;103.6537 
16.2890;1.1185;2.1265;103.6957;103.6537 
16.3780;0.6711;20.1244;103.6957;103.6537 
16.4680;0.2237;1.2310;103.6957;103.6537 
16.5570;0.8948;-3.1467;103.6957;103.6537 
16.6460;1.1185;2.0261;103.6957;103.6537 
16.7340;0.6711;-1.0645;103.6957;103.6537 
16.8240;0.6711;-0.6078;103.6957;103.6537 
16.9120;0.6711;-0.1258;103.6957;103.6537 
17.0010;0.8948;-0.0836;103.6957;103.6537 
17.0900;1.1185;0.2676;103.6957;103.6537 
17.1780;0.8948;2.1953;103.6957;103.6537 
17.2660;2.2374;-0.1590;103.6957;103.6537 
17.3560;0.6711;-0.3187;103.6957;103.6537 
17.4450;0.6711;-0.6950;103.6957;103.6537 
17.5340;0.4474;-11.7872;103.6957;103.6537 
17.6240;-5.6010;-7.6876;103.6957;103.6537 
17.7150;-0.6711;11.3547;103.6957;103.6537 
17.8060;-3.5813;3.6477;103.6957;103.6537 
17.8970;-4.7026;-0.9104;103.6957;103.6537 
17.9890;-5.6010;-1.4252;103.6957;103.6537 
18.0800;-7.8535;-2.2910;103.6957;103.6537 
18.1720;-9.4373;-4.8302;103.6957;103.6537 
18.2630;-9.6641;4.3480;103.6957;103.6537 
18.3540;-9.8911;0.1945;103.6957;103.6537 
18.4460;-10.3455;-4.5855;103.6957;103.6537 
18.5400;-12.6282;-0.2550;103.6957;103.6537 
18.6340;-14.2381;-0.7137;103.6957;103.6537 
18.7280;-14.4690;-2.1548;103.6957;103.6537 
18.8220;-16.7919;1.0777;103.6957;103.6537 
18.9140;-16.0922;2.4007;103.6957;103.6537 
19.0070;-18.1991;2.6130;103.6957;103.6537 
19.0990;-18.1991;-7.5257;103.6957;103.6537 
19.1920;-17.2597;-3.9102;103.6957;103.6537 
19.2850;-16.7919;-2.2208;103.6957;103.6537 
19.3790;-18.1991;-2.6873;103.6957;103.6537 
19.4730;-18.6707;-6.3193;103.6957;103.6537 
19.5670;-18.1991;-2.2649;103.6957;103.6537 
19.6600;-17.7288;-1.9166;103.6957;103.6537 
19.7540;-18.4347;-3.2367;103.6957;103.6537 
19.8480;-17.7288;-5.1114;103.6957;103.6537 
19.9410;-17.9638;-0.9660;103.6957;103.6537 
20.0350;-18.1991;-3.6654;103.6957;103.6537 
20.1290;-17.9638;-2.2128;103.6957;103.6537 
20.2230;-17.9638;-0.8919;103.6957;103.6537 
20.3170;-18.4347;-1.2577;103.6957;103.6537 
20.4110;-18.1991;1.2360;103.6957;103.6537 
20.5030;-16.7919;7.4421;103.6957;103.6537 
20.5950;-11.9414;-1.5155;103.6957;103.6537 
20.6890;-9.6641;-3.2905;103.6957;103.6537 
20.7810;-7.4021;-9.6908;103.6957;103.6537 
20.8740;-4.9271;13.2319;103.6957;103.6537 
20.9660;-2.9091;11.2311;103.6957;103.6537 
21.0580;-2.0136;8.5727;103.6957;103.6537 
21.1490;0.8948;-42.8310;103.6957;103.6537 
21.2400;1.5660;-4.6121;103.6957;103.6537 
21.3300;5.3763;3.9876;103.6957;103.6537 
21.4180;1.1185;1.2213;103.6957;103.6537 
21.5070;1.1185;-0.9908;103.6957;103.6537 
21.5970;1.1185;-1.4823;103.6957;103.6537 
21.6860;0.6711;1.2766;103.6957;103.6537 
21.7730;0.6711;0.0544;103.6957;103.6537 
21.8620;1.1185;0.2466;103.6957;103.6537 
21.9500;0.8948;2.0348;103.6957;103.6537 
22.0390;0.8948;2.4885;103.6957;103.6537 
22.1270;1.1185;0.6721;103.6957;103.6537 
22.2160;1.1185;0.5326;103.6957;103.6537 
22.3050;0.8948;0.8031;103.6957;103.6537 
22.3940;0.4474;-0.3910;103.6957;103.6537 
22.4830;1.1185;0.3283;103.6957;103.6537 
22.5700;1.1185;0.1828;103.6957;103.6537 
22.6580;0.0000;-0.4452;103.6957;103.6537 
22.7470;0.4474;-0.3674;103.6957;103.6537 
22.8360;1.7898;0.7942;103.6957;103.6537 
22.9240;0.4474;1.7224;103.6957;103.6537 
23.0120;1.1185;0.5304;103.6957;103.6537 
23.1010;1.1185;0.3606;103.6957;103.6537 
23.1900;0.6711;0.1938;103.6957;103.6537 
23.2790;0.6711;0.1094;103.6957;103.6537 
23.3660;0.8948;0.2558;103.6957;103.6537 
23.4540;0.6711;-1.2680;103.6957;103.6537 
23.5440;1.1185;-1.7357;103.6957;103.6537 
23.6330;1.1185;-0.2945;103.6957;103.6537 
23.7220;0.6711;-0.1858;103.6957;103.6537 
23.8100;0.6711;0.0731;103.6957;103.6537 
23.8980;1.1185;0.2484;103.6957;103.6537 
23.9860;0.8948;-1.0799;103.6957;103.6537 
24.0760;0.8948;-0.2621;103.6957;103.6537 
24.1640;1.3422;0.2466;103.6957;103.6537 
24.2520;1.1185;0.9645;103.6957;103.6537 
24.3410;0.4474;1.6730;103.6957;103.6537 
24.4300;1.3422;0.5217;103.6957;103.6537 
24.5190;0.8948;0.2023;103.6957;103.6537 
24.6070;0.2237;-0.2861;103.6957;103.6537 
24.6960;1.3422;0.3001;103.6957;103.6537 
24.7840;0.6711;-0.2532;103.6957;103.6537 
24.8730;0.0000;1.3005;103.6957;103.6537 
24.9610;1.1185;0.2631;103.6957;103.6537 
25.0490;0.8948;0.4604;103.6957;103.6537 
25.1380;0.4474;1.5905;103.6957;103.6537 
25.2270;1.3422;0.5138;103.6957;103.6537 
25.3160;1.1185;-1.1827;103.6957;103.6537 
25.4060;0.4474;1.4676;103.6957;103.6537 
25.4930;1.1185;0.3475;103.6957;103.6537 
25.5820;0.6711;0.0341;103.6957;103.6537 
25.6710;0.6711;0.2526;103.6957;103.6537 
25.7600;1.1185;0.5825;103.6957;103.6537 
25.8480;0.8948;-1.2065;103.6957;103.6537 
25.9380;0.2237;1.2766;103.6957;103.6537 
26.0260;1.3422;0.1326;103.6957;103.6537 
26.1140;0.2237;-0.1399;103.6957;103.6537 
26.2030;0.6711;-0.2709;103.6957;103.6537 
26.2920;1.1185;0.2155;103.6957;103.6537 
26.3800;0.4474;-0.0117;103.6957;103.6537 
26.4700;0.6711;1.3145;103.6957;103.6537 
26.5580;0.8948;0.2126;103.6957;103.6537 
26.6460;0.6711;-1.5891;103.6957;103.6537 
26.7350;0.6711;-0.4995;103.6957;103.6537 
26.8240;1.1185;-0.1234;103.6957;103.6537 
26.9130;0.6711;-1.7455;103.6957;103.6537 
27.0020;1.1185;0.1115;103.6957;103.6537 
27.0890;1.3422;0.6336;103.6957;103.6537 
27.1780;0.6711;1.9515;103.6957;103.6537 
27.2670;1.1185;0.4280;103.6957;103.6537 
27.3560;1.1185;0.5093;103.6957;103.6537 
27.4450;0.8948;2.0599;103.6957;103.6537 
27.5330;0.4474;0.1675;103.6957;103.6537 
